Data;tMax; tMin; UR; insolacao; vel vento; Ra; ETo PM;ETo HS
25/06/2008;23;13.6;80;5;1.745333084;23.06986442;2.003532899;2.396095757
26/06/2008;21.4;11.4;72.75;9.2;2.593066916;23.08807923;2.580128057;2.343159807
27/06/2008;22.8;11.9;68.75;7.5;1.969733084;23.11019468;2.517029561;2.516692653
28/06/2008;22.6;9.7;73.5;6.6;1.969733084;23.13620006;2.25259591;2.647370126
29/06/2008;24.8;10.5;71.25;9.3;1.1968;23.16608303;2.445767271;2.914236987
30/06/2008;26.4;10.4;65.25;9.6;1.4212;23.1998296;2.747680926;3.15240027
01/07/2008;27;10.3;61.5;8.7;1.3464;23.25353559;2.744146337;3.248117657
02/07/2008;25;11.1;55.5;4;1.1968;23.29648794;2.302294077;2.91975271
03/07/2008;24.4;14;72.25;1.2;0.473733084;23.34324412;1.47359377;2.611626318
04/07/2008;25.6;11.3;68.75;9.1;1.7952;23.39378294;2.768375919;3.006634407
05/07/2008;24.6;10.7;69.25;8.5;1.0472;23.44808159;2.37729427;2.905414871
06/07/2008;23.8;10.6;69.75;5.3;1.471066916;23.50611566;2.208349806;2.802118617
07/07/2008;23.6;8.9;62.5;9.5;1.4212;23.56785908;2.625702429;2.884166906
08/07/2008;24.2;7.8;65.25;9.6;0.8228;23.63328417;2.355978992;3.032225036
09/07/2008;22.8;7.5;65;9.6;1.595733084;23.70236163;2.588403292;2.863295533
10/07/2008;23;10.4;60.75;9.3;2.044533084;23.77506055;2.932205326;2.728818004
11/07/2008;23.8;11.6;66.25;9.4;2.119333084;23.8513484;2.911815771;2.77169478
12/07/2008;23;10.6;66.5;8.4;2.5432;23.93119103;2.884135701;2.732445914
13/07/2008;22.8;10.7;58.75;10;2.3936;24.01455272;3.200200497;2.704532395
14/07/2008;23.2;6.3;65;9.1;1.545866916;24.10139612;2.5725151;3.021973483
15/07/2008;24;8.3;50;9.9;2.418533084;24.19168231;3.526547936;3.049210967
16/07/2008;23.6;7.2;60;9.7;1.2716;24.28537078;2.658596112;3.059248753
17/07/2008;24.8;7.1;65.25;9.4;1.097066916;24.38241944;2.562835371;3.24359086
18/07/2008;25.8;6.9;63.5;9.6;1.072133084;24.48278465;2.658289775;3.405263117
19/07/2008;27.6;8.5;59.25;9;1.471066916;24.5864212;3.036811144;3.608688488
20/07/2008;27.8;10.2;52.75;9.7;1.6456;24.69328236;3.398666727;3.571180393
21/07/2008;27.4;11;62;9.6;1.246666916;24.80331983;2.99434346;3.481316141
22/07/2008;26.4;9.9;60;9.5;1.396266916;24.91648385;3.015421996;3.40815572
23/07/2008;28.8;9.6;59;9;0.772933084;25.03272311;2.775673427;3.801322092
24/07/2008;29.4;11.1;51.75;9.7;1.022266916;25.15198484;3.161611099;3.834509011
25/07/2008;29;10.6;56.5;9.7;1.396266916;25.2742148;3.337119505;3.817819718
26/07/2008;23.6;14.6;72.5;8.5;2.3936;25.39935732;2.967065913;2.633271693
27/07/2008;25.6;11.6;75;5.9;1.520933084;25.52735527;2.449554418;3.255978464
28/07/2008;27;11.6;53.75;9.9;1.845066916;25.65815015;3.601795799;3.498287806
29/07/2008;26.8;9.9;40.5;10.2;1.894933084;25.79168208;3.938378092;3.589331062
30/07/2008;27;8;50.25;10.3;2.044533084;25.9278898;3.794373444;3.735835953
31/07/2008;27.2;9.3;55.25;9.6;1.994666916;26.06671076;3.626025629;3.722842899
01/08/2008;28.4;10;59.5;8.4;0.772933084;26.12295659;2.824833357;3.873945983
02/08/2008;29;10.7;58.5;8.7;1.745333084;26.26532851;3.514479401;3.95248895
03/08/2008;24.3;14.2;79.5;3;0.797866916;26.41015828;1.926956923;2.905328256
04/08/2008;27.4;12.9;74.5;7.5;1.446133084;26.55737907;2.860710206;3.585383327
05/08/2008;24.4;15.1;85;0.8;2.144266916;26.70692285;1.779866417;2.857001393
06/08/2008;30.2;15;66.75;8.8;1.87;26.85872046;3.639240439;3.951896195
07/08/2008;30.8;15.1;67;9.5;1.396266916;27.01270161;3.593231374;4.07423101
08/08/2008;26;17.3;72.75;2;1.745333084;27.16879497;2.386481846;2.952987465
09/08/2008;29.3;16.4;66.25;7;2.144266916;27.32692817;3.56040199;3.726631681
10/08/2008;23.5;15.2;81.75;5;2.119333084;27.48702785;2.429508052;2.747785322
11/08/2008;27.4;13.1;68.25;8.1;2.568133084;27.64901973;3.56101278;3.715760404
12/08/2008;29.4;13.2;63.25;9;1.5708;27.81282864;3.619011082;4.088029845
13/08/2008;30;12.5;48.25;10.4;2.368666916;27.97837856;4.712577567;4.268622892
14/08/2008;28;12.7;55;9.3;2.244;28.14559268;4.127317616;3.922541792
15/08/2008;28.6;12.4;56.25;10.2;1.296533084;28.31439347;3.733251981;4.076367942
16/08/2008;29.4;11.2;50.25;10.5;1.845066916;28.4847027;4.28776805;4.32390614
17/08/2008;29.1;12.6;58.75;10.4;0.6732;28.65644151;3.446683959;4.201581848
18/08/2008;29;11.4;50;10.6;2.0944;28.82953049;4.475433986;4.292130485
19/08/2008;28;11.3;50;10.6;2.343733084;29.00388968;4.543905489;4.145330251
20/08/2008;28;10.7;51;10.4;1.7204;29.17943869;4.124706539;4.210659594
21/08/2008;29;11;56;10.7;0.723066916;29.35609674;3.569080561;4.396602952
22/08/2008;29.2;11.5;49.5;10.3;1.894933084;29.5337827;4.43228196;4.426818619
23/08/2008;25.6;14.2;65.75;8.9;2.817466916;29.71241517;3.932518848;3.532033525
24/08/2008;27.4;14.7;58.5;10.1;2.5432;29.89191255;4.457092421;3.864935736
25/08/2008;28;12.4;62.75;5.8;0.8228;30.07219311;2.936810157;4.215123117
26/08/2008;30.6;13.5;53.75;10.1;0.847733084;30.25317502;3.871986107;4.655873093
27/08/2008;30.2;12.6;59;8.4;2.418533084;30.43477645;4.404871698;4.674355771
28/08/2008;30.6;12.9;49.5;10.6;1.6456;30.61691563;4.601082798;4.757843614
29/08/2008;32.8;13.1;46.5;9.9;1.7204;30.79951091;4.862101125;5.202683288
30/08/2008;23.4;14.5;78;4.1;2.942133084;30.98248082;2.789913687;3.17248425
31/08/2008;25.1;11.6;64.25;10.2;2.443466916;31.16574417;4.04636052;3.866273336
01/09/2008;27.4;10.9;48.5;10.7;2.1692;31.23911354;4.686161238;4.394735692
02/09/2008;30;10.7;45.25;10.6;1.595733084;31.42265191;4.637256426;4.936239791
03/09/2008;31;11.2;43.25;10.2;1.471066916;31.6062903;4.646083838;5.127890034
04/09/2008;32;11;38;10.2;1.072133084;31.78994889;4.436338936;5.366337225
05/09/2008;33.2;13.3;39.5;10.6;2.493333084;31.97354844;6.011266693;5.48806948
06/09/2008;34.4;13.6;41.25;10.5;2.044533084;32.15701031;5.717062407;5.746137094
07/09/2008;32.7;17.6;54.75;9;1.3464;32.34025657;4.573671807;5.059305973
08/09/2008;31.8;17.8;63.5;7.3;2.742666916;32.52321005;4.719851762;4.859219285
09/09/2008;28.6;17.6;72.25;7.8;3.166533084;32.7057944;4.251066759;4.158604517
10/09/2008;32.2;16;57.25;10.5;1.969733084;32.88793417;5.133637435;5.198946321
11/09/2008;33.4;16.5;52.5;9.3;1.496;33.06955485;4.884320361;5.447774388
12/09/2008;34;15;46;10.7;1.745333084;33.25058295;5.490657426;5.746877602
13/09/2008;30.6;14.6;50.25;5.4;1.919866916;33.43094608;4.347287898;5.064188867
14/09/2008;27.2;15.5;72.5;3.8;0.748;33.61057296;2.809024711;4.219149991
15/09/2008;31.8;16.2;69.25;8.5;3.041866916;33.78939354;4.818229205;5.229352658
16/09/2008;27.2;15.3;80.25;4.4;1.695466916;33.96733901;3.012527664;4.289332502
17/09/2008;21.8;13.7;78;2.3;2.268933084;34.14434187;2.527822035;3.238466091
18/09/2008;21.8;13.2;70.25;6.3;3.640266916;34.32033599;3.621148955;3.330572434
19/09/2008;25;9.7;62;9.3;3.390933084;34.49525667;4.500587258;4.446096376
20/09/2008;27.4;11.3;71.75;9.3;2.268933084;34.66904068;4.157914501;4.844702855
21/09/2008;18.6;14.6;92.5;0;2.593066916;34.84162628;1.602901314;2.247220175
22/09/2008;20.1;12;70.5;3.8;1.894933084;35.01295333;2.839875281;3.162233838
23/09/2008;25.9;7.7;53;10.3;0.9724;35.18296328;4.078020486;4.86870682
24/09/2008;26.4;10.8;58.5;10.4;2.967066916;35.35159924;4.963767692;4.764832028
25/09/2008;26.4;10.7;58.75;10.6;3.1416;35.518806;5.047361426;4.796152062
26/09/2008;20.4;12.7;89.75;1.5;1.994666916;35.68453007;1.993257834;3.188878613
27/09/2008;24.1;12.6;78.5;4.4;1.296533084;35.84871974;2.906679987;4.120238795
28/09/2008;27;10.9;58.75;10.8;2.219066916;36.01132508;4.895677139;4.97859228
29/09/2008;27.3;10.9;56.25;11.2;2.892266916;36.17229797;5.336208096;5.067891126
30/09/2008;29.2;12.7;62.25;8.3;1.695466916;36.33159214;4.469052005;5.361752278
01/10/2008;33.2;17.2;59.5;9.9;1.745333084;36.55169959;5.415700135;5.884462129
02/10/2008;23.6;17.5;94.25;0;1.6456;36.70678732;1.839846225;3.254354645
03/10/2008;29.1;16.4;73.75;4.6;1.1968;36.86005314;3.463457579;4.986024857
04/10/2008;32;19.4;71.75;5.6;1.520933084;37.01145912;4.106454317;5.34975768
05/10/2008;30;18.3;68;8.7;2.518266916;37.16096929;5.019900632;4.991751623
06/10/2008;31;17.2;76.75;6.2;1.7952;37.30854963;4.056239763;5.436516047
07/10/2008;25;16.5;80.75;0.5;1.496;37.45416803;2.37422218;3.941036647
08/10/2008;24.4;16.1;69.25;4.9;3.5156;37.59779438;3.993436942;3.858782467
09/10/2008;21.2;14;70.75;1;3.1416;37.73940047;2.941985557;3.356421384
10/10/2008;25;13.3;74.75;5.6;3.341066916;37.87896006;3.736577003;4.482653167
11/10/2008;25.4;13.3;69.5;6.6;2.493333084;38.01644882;4.038585964;4.600134112
12/10/2008;29.1;14.8;62.25;4.1;1.969733084;38.15184436;4.006104652;5.370142764
13/10/2008;31.1;17.2;62.75;9.1;2.268933084;38.28512619;5.373756161;5.607280084
14/10/2008;33.3;16.7;57;10.9;1.097066916;38.41627572;5.520686342;6.273551753
15/10/2008;34.2;18.6;51;10.8;1.221733084;38.54527623;5.811878958;6.301931751
16/10/2008;34.8;17.9;53.75;9.5;2.667866916;38.67211284;6.465544793;6.573662603
17/10/2008;25.6;18.9;76.5;4.9;2.5432;38.79677251;3.763282566;3.76693718
18/10/2008;26;16.9;81.5;3.2;1.221733084;38.91924399;3.026867662;4.316134138
19/10/2008;23.6;17.4;85;0;1.545866916;39.0395178;2.216513874;3.487277227
20/10/2008;24.9;16.7;79.5;2.2;2.0196;39.1575862;2.934829257;4.054288803
21/10/2008;24.4;17.1;74;0.3;2.817466916;39.27344313;2.934186275;3.831831013
22/10/2008;26.4;17;82.25;3.7;2.144266916;39.38708421;3.256273495;4.468413087
23/10/2008;30.1;15.7;59.25;11.1;2.219066916;39.49850667;5.830445815;5.714938658
24/10/2008;31.1;16.5;55.5;10.9;1.0472;39.60770934;5.449452641;5.898225564
25/10/2008;32.6;18.1;55.5;10.3;0.797866916;39.71469256;5.356524021;6.113704077
26/10/2008;33.6;18.7;44.75;11.2;1.122;39.81945817;5.977910709;6.32924841
27/10/2008;34.4;16.7;59;7.5;1.1968;39.92200944;5.015490487;6.821959494
28/10/2008;32.8;20.6;70.75;8;2.3936;40.02235106;5.342458086;5.82880608
29/10/2008;31.4;19.4;71;7;2.717733084;40.12048903;5.018205332;5.625920484
30/10/2008;28.4;18.4;74.75;1.1;0.748;40.21643063;2.759668377;4.909864397
31/10/2008;31.2;18.1;75.75;3.2;2.3188;40.3101844;3.792794243;5.80380054
01/11/2008;28.2;16.2;77;4.1;1.919866916;40.34707545;3.629788516;5.246270436
02/11/2008;31.4;18.6;70.25;6.7;1.770266916;40.43778279;4.706987282;5.810641588
03/11/2008;29.8;18.2;72.5;4.6;1.171866916;40.52632744;3.860209706;5.414153001
04/11/2008;31.2;19.2;83;5.6;2.5432;40.61272166;4.130795395;5.67687292
05/11/2008;31.2;17.8;71.5;7.5;1.695466916;40.69697871;4.814205813;5.913477309
06/11/2008;33.2;18.3;74;8.6;2.518266916;40.77911277;5.371795649;6.432903925
07/11/2008;23.4;18.4;92;0;0.8228;40.85913885;2.146042205;3.317975504
08/11/2008;31.8;17.9;73.25;8.8;1.022266916;40.93707275;5.004743843;6.108452759
09/11/2008;31.2;18.1;69;10.7;2.3188;41.01293102;5.831065019;5.913194294
10/11/2008;26.9;18.3;85.5;1.2;1.4212;41.08673087;2.694860153;4.567937752
11/11/2008;26.2;17.9;80.25;1.9;2.493333084;41.15849008;3.115591762;4.434195176
12/11/2008;28.3;17.5;76.25;3.9;2.119333084;41.22822701;3.756406247;5.174744895
13/11/2008;25.8;18.5;84;0.5;1.770266916;41.29596048;2.586545331;4.182864386
14/11/2008;23;16.3;92;0.2;1.221733084;41.36170971;2.148244951;3.762493036
15/11/2008;29.1;16.1;77.25;8.8;1.022266916;41.4254943;4.724873537;5.662506839
16/11/2008;32.2;17.1;64.75;11.2;2.044533084;41.48733409;6.101569319;6.421991051
17/11/2008;29.2;17.1;83.5;5.6;1.820133084;41.5472492;3.927105161;5.553629015
18/11/2008;27;16.9;79.75;9.2;2.219066916;41.60525988;4.727280804;4.93212481
19/11/2008;26.8;15.9;76.25;7;2.742666916;41.66138649;4.367028633;5.053202864
20/11/2008;25.4;14.2;68.5;9;3.839733084;41.71564943;5.046582489;4.925880417
21/11/2008;24.8;14;69.25;8.6;3.316133084;41.7680691;4.800743219;4.791673472
22/11/2008;20;15;86.5;0.1;2.742666916;41.81866581;2.198426883;3.09754682
23/11/2008;26.6;15.7;69.5;7.5;2.343733084;41.86745974;4.667708401;5.052255688
24/11/2008;27.6;16.7;68.75;7.8;2.044533084;41.9144709;4.821355483;5.187785608
25/11/2008;27.4;17.1;67.75;6.8;2.792533084;41.95971904;4.833669836;5.061062534
26/11/2008;26.6;17.3;65.25;4.1;2.343733084;42.00322363;4.210640433;4.778033924
27/11/2008;28.4;17.3;78.75;6.2;2.144266916;42.04500378;4.240484995;5.343483028
28/11/2008;28.6;16.3;68.75;11.2;2.717733084;42.08507821;5.758059679;5.574867864
29/11/2008;28.4;17.1;73;5.5;2.144266916;42.1234652;4.286195512;5.38818092
30/11/2008;29;17.6;75.25;8;1.770266916;42.16018252;4.78843238;5.490156558
01/12/2008;31;16.7;66.5;11.7;1.3464;42.20881445;5.897377823;6.236408594
02/12/2008;33.3;17.8;59;10.5;1.446133084;42.2415938;6.042596214;6.763171818
03/12/2008;26.4;18.7;76.75;5.1;1.9448;42.27275965;3.984670008;4.440290533
04/12/2008;28.6;14.4;62.5;11.3;2.667866916;42.30232708;5.926757636;5.877186911
05/12/2008;30.2;14.2;64.5;11.4;2.593066916;42.33031046;6.017858808;6.353989925
06/12/2008;28.4;17.5;72.25;5.3;2.0944;42.35672341;4.289271729;5.346195071
07/12/2008;29.4;17.7;74.75;9.2;3.091733084;42.38157874;5.299114578;5.623848213
08/12/2008;30.8;17.3;77;8.5;0.847733084;42.40488847;4.885797387;6.117481452
09/12/2008;32.2;14.9;58.5;9.7;1.820133084;42.42666375;5.833805758;6.84601988
10/12/2008;32.2;17.5;63.75;9.4;0.498666916;42.44691483;5.18376298;6.512246185
11/12/2008;29;19.4;78.25;4.4;1.097066916;42.4656511;3.823220696;5.184846389
12/12/2008;29.8;19.3;79.25;4.7;2.293866916;42.48288098;4.090925555;5.469925438
13/12/2008;25;16.4;80.75;1.4;2.144266916;42.49861196;2.913198498;4.502049099
14/12/2008;25.8;16.5;83;1.5;2.144266916;42.51285056;2.888550159;4.738062674
15/12/2008;23.2;19;96.5;0;1.396266916;42.5256023;2.104105397;3.180991027
16/12/2008;20.8;17.6;93.75;0;2.268933084;42.53687171;2.023729776;2.641715519
17/12/2008;20.4;16.5;93.75;0;1.296533084;42.54666229;2.055572255;2.857956687
18/12/2008;25.2;17.5;88.5;2;1.745333084;42.55497653;2.805165728;4.337938081
19/12/2008;27.6;18.2;93.5;2.3;1.7204;42.56181587;2.834506255;4.983567826
20/12/2008;26.4;17.5;77.5;1.4;1.545866916;42.56718072;3.021142911;4.736689683
21/12/2008;28.2;18.1;81.75;3.9;1.670533084;42.57107044;3.611026074;5.198799836
22/12/2008;26.6;18.1;82;2.2;1.6456;42.57348334;3.119779002;4.676427014
23/12/2008;27.2;17.5;79.5;2.9;0.947466916;42.57441668;3.261219168;4.995812464
24/12/2008;27.8;18.7;77.25;3.6;1.7204;42.57386669;3.681473975;4.947308761
25/12/2008;22.6;18.9;90;0;2.144266916;42.57182855;2.254106567;2.962413581
26/12/2008;30.5;18;81.5;6.1;1.620666916;42.5682964;4.287583621;5.938975355
27/12/2008;20;17.9;93.5;0;2.3936;42.56326338;2.012791636;2.127219435
28/12/2008;25.6;17.9;94.5;0.4;2.717733084;42.55672159;2.194567973;4.383051462
29/12/2008;30;18.7;80;4.5;1.221733084;42.54866216;3.867551122;5.657772467
30/12/2008;32;18.5;86.25;4.8;1.919866916;42.53907523;3.927359808;6.314763793
31/12/2008;29;18.4;89;4.5;2.3188;42.52794996;3.568548672;5.392756502
01/01/2009;27.6;17.6;80;3.7;1.221733084;42.52053154;3.507507039;5.097626938
02/01/2009;30.4;19.5;78;4.2;1.122;42.50692007;3.857997381;5.629852356
03/01/2009;28.6;18.5;87;4.7;1.670533084;42.49173778;3.686568267;5.239968697
04/01/2009;27.9;18.2;84.25;4;2.817466916;42.47497053;3.592591079;5.071063086
05/01/2009;19.2;16.5;91.25;0;1.545866916;42.45660339;2.066751461;2.333859256
06/01/2009;28.1;16.1;76.75;6.5;2.717733084;42.43662057;4.400888993;5.504175964
07/01/2009;30.8;15.9;67.25;11;1.845066916;42.41500551;5.814632396;6.322233048
08/01/2009;31.9;17.3;65.75;11.9;2.119333084;42.39174088;6.323584428;6.444831028
09/01/2009;32;17.1;73.75;11.3;1.545866916;42.36680865;5.844051301;6.499205949
10/01/2009;30.4;20.2;65;6.7;2.343733084;42.3401901;5.219975713;5.469128894
11/01/2009;30;17.2;62.25;11.7;1.670533084;42.31186589;6.02908298;5.881058542
12/01/2009;31.4;16.9;64;11;1.296533084;42.28181606;5.813223858;6.338078268
13/01/2009;33.8;18.2;70.5;9.9;1.9448;42.25002012;5.874569719;6.858850375
14/01/2009;31.2;19;76.75;6.1;1.4212;42.21645706;4.447024105;5.936179021
15/01/2009;28.4;18.1;89.75;1;0.772933084;42.18110543;2.631419602;5.214800877
16/01/2009;25.4;19.5;89.25;1.4;1.296533084;42.14394335;2.687382998;3.866473689
17/01/2009;28.2;18.6;84.25;5.4;1.6456;42.1049486;3.897477797;5.043754891
18/01/2009;28.5;18.3;88.75;3;1.770266916;42.06409866;3.171051206;5.193939522
19/01/2009;30.6;19.4;76.75;5.9;1.097066916;42.02137074;4.299402671;5.648212069
20/01/2009;31.4;20.2;83.75;8.2;1.595733084;41.97674188;4.896820212;5.747675309
21/01/2009;29;19.1;87.75;2;2.244;41.93018896;3.005425085;5.18117043
22/01/2009;26.8;18.5;75.5;3.3;2.343733084;41.8816888;3.689082949;4.580045122
23/01/2009;25.5;17.2;75.5;1.5;2.9172;41.83121819;3.295893577;4.427507686
24/01/2009;27.8;17.4;77.5;1.5;1.894933084;41.77875397;3.13029523;5.107889777
25/01/2009;25.8;19;80.5;2.1;2.343733084;41.72427308;3.180408167;4.104471909
26/01/2009;27.8;19.5;90.25;0.4;1.87;41.66775262;2.461716178;4.669298702
27/01/2009;26.6;18.2;90.25;0.2;1.446133084;41.60916992;2.340469635;4.549280833
28/01/2009;26.4;18.4;88.75;2.1;1.022266916;41.54850261;2.842513061;4.433170375
29/01/2009;27.6;19.3;89.75;2.2;1.845066916;41.48572867;2.900600726;4.626469685
30/01/2009;31.8;18.1;83.5;6.5;1.3464;41.42082651;4.33346777;6.150397177
31/01/2009;31;18.6;84;6.2;1.296533084;41.35377501;4.206933642;5.821348526
01/02/2009;32.5;17.4;66.75;10.7;1.022266916;41.32634797;5.641416911;6.446555893
02/02/2009;31.6;18.7;77.75;7.8;1.496;41.25625301;4.81585667;5.976316864
03/02/2009;28.8;18.6;82.75;3.7;0.8976;41.18396043;3.421592028;5.125921033
04/02/2009;31;18.8;78.5;6;1.471066916;41.10945128;4.286696428;5.757779538
05/02/2009;28.2;18.1;83;7.2;0.623333084;41.03270736;4.252242066;5.014878298
06/02/2009;32.8;17.9;72.75;11.2;1.3464;40.95371134;5.792336797;6.406089915
07/02/2009;32.6;18.9;70.5;9.2;2.293866916;40.87244678;5.597394852;6.187500355
08/02/2009;30.4;19.2;81;6;1.446133084;40.78889821;4.177599491;5.461440331
09/02/2009;32.6;19.5;79.75;7.6;1.670533084;40.70305119;4.798551673;6.067215141
10/02/2009;31.8;19.9;83.5;5;1.296533084;40.61489239;3.938027601;5.743953506
11/02/2009;30.8;20.3;86.5;5.3;1.745333084;40.52440962;3.91216858;5.346617853
12/02/2009;29.8;18.9;89.5;2.9;1.545866916;40.43159193;3.099341702;5.28471168
13/02/2009;21.4;17.3;93.5;0;2.293866916;40.33642962;1.942807647;2.850026357
14/02/2009;25.6;18.2;85.5;1.3;2.792533084;40.23891436;2.714348807;4.081919685
15/02/2009;28;19;81.25;2.8;1.545866916;40.13903919;3.216188187;4.671554051
16/02/2009;29.6;17.8;63.75;11.5;2.0944;40.0367986;5.860590255;5.361458054
17/02/2009;30.5;18.3;67.5;11.4;1.87;39.93218858;5.775106318;5.529188788
18/02/2009;31.3;18;64.25;9.9;1.894933084;39.82520669;5.578352337;5.791873384
19/02/2009;30.1;18.1;60.25;11.1;2.343733084;39.71585207;6.003374041;5.415489213
20/02/2009;31.2;18;64;10.7;1.695466916;39.60412553;5.66127032;5.731577408
21/02/2009;32.3;18.3;67;8.5;1.4212;39.49002956;5.079899617;5.983034242
22/02/2009;32.9;18.6;79.25;6.4;1.4212;39.3735684;4.334969527;6.092080092
23/02/2009;30.9;17.2;74.25;10.1;1.022266916;39.25474806;5.061944024;5.713004571
24/02/2009;31.4;18.1;74.5;6.4;1.321466916;39.13357638;4.282663255;5.705629996
25/02/2009;30.6;17.9;74.75;5.3;1.0472;39.01006305;3.875237709;5.492692727
26/02/2009;29.9;19.8;82.25;5.2;1.321466916;38.88421963;3.776888695;4.952290004
27/02/2009;31.8;17;76.5;9.3;1.371333084;38.75605964;4.901492773;5.912186163
28/02/2009;32.8;19.9;70.25;9.9;1.072133084;38.62559849;5.272958775;5.755435917
01/03/2009;32.2;19;62;10.7;0.847733084;38.16506856;5.295715234;5.663547224
02/03/2009;33.8;17.9;66.5;10.4;0.573466916;38.02471617;5.147809563;6.229014158
04/03/2009;33.2;20.9;74.25;10.3;2.518266916;37.73749003;5.612766552;5.587378027
05/03/2009;33.8;18.9;69.25;9.6;1.2716;37.59067505;5.19553742;6.030436497
06/03/2009;34.6;19.1;67.5;9.1;0.9724;37.44176806;5.032963799;6.196024845
07/03/2009;31.6;20.2;82.25;6.5;2.368666916;37.29080361;4.174236944;5.179999923
08/03/2009;31;18.7;77.5;9;0.872666916;37.13781827;4.579804313;5.230060571
09/03/2009;30.8;19.9;78.75;5.5;1.894933084;36.98285067;3.920748221;4.960639674
10/03/2009;28.6;19.2;83;1.8;1.520933084;36.8259415;2.748454833;4.433242594
11/03/2009;32;18.4;65;8.9;1.6456;36.66713344;4.990054212;5.475286042
12/03/2009;32.8;18.5;71.5;7.4;1.221733084;36.50647119;4.408426943;5.648638052
17/03/2009;22.8;19.1;94.75;0;1.4212;35.67704936;1.801266458;2.504929931
18/03/2009;31.3;16.9;70.5;9.9;1.894933084;35.50631017;4.889571754;5.318115959
19/03/2009;29;18.2;66.5;10;2.642933084;35.33408381;5.089470012;4.528826396
20/03/2009;29.2;16.7;63;9.4;2.268933084;35.16043007;4.914667341;4.772420975
01/04/2009;29.8;20.1;71.75;9;1.670533084;33.10060081;4.366854239;4.140303592
02/04/2009;28;17.1;72.5;9.9;2.4684;32.91484255;4.397537001;4.119334225
03/04/2009;25.4;16.6;76.75;4.6;2.418533084;32.72860313;3.139014549;3.539019641
04/04/2009;28.2;17.5;78.75;3.6;1.820133084;32.54196183;2.941773253;4.065204822
05/04/2009;29.6;19.3;77;8.8;0.772933084;32.35499879;3.893617472;4.121702382
06/04/2009;28.2;19.3;84.75;2.4;2.194133084;32.16779496;2.587767346;3.746111675
07/04/2009;27.4;18.4;87.5;2;0.6732;31.98043202;2.225977122;3.668568972
08/04/2009;30.2;18.9;80.5;7.7;1.2716;31.79299227;3.673412286;4.252299603
09/04/2009;28.5;18.3;76.5;10.5;1.1968;31.60555864;4.10371974;3.907180847
10/04/2009;29.1;16.1;73;7.6;1.0472;31.41821454;3.511537546;4.299718371
11/04/2009;28.2;17.3;72;10.3;1.770266916;31.23104382;4.1567149;3.928245302
12/04/2009;28;17.6;79;4.6;1.770266916;31.04413072;2.978831088;3.818849242
13/04/2009;26.1;18.5;84.25;1.3;1.471066916;30.85755973;2.139890191;3.204978742
14/04/2009;21;17.3;96;0;0.324133084;30.67141559;1.529221004;2.048157778
15/04/2009;26.9;16.3;84;3.3;1.171866916;30.48578318;2.406429715;3.674197052
16/04/2009;26;14.4;72.75;10.7;2.418533084;30.30074745;3.922086358;3.684540058
17/04/2009;27.3;13.8;70.75;9.7;1.471066916;30.11639335;3.670224301;3.987068894
18/04/2009;26.8;13.3;64.5;10.2;1.296533084;29.93280578;3.717549803;3.911106613
19/04/2009;27.8;12.1;64.75;10.6;0.9724;29.75006949;3.646920452;4.180949354
20/04/2009;27.9;12.1;65.25;9.7;0.997333084;29.56826903;3.504916817;4.174138062
21/04/2009;27.8;15.6;66.5;10.4;1.670533084;29.38748866;3.937789648;3.809431899
22/04/2009;26.2;15;66.25;9.8;2.044533084;29.2078123;3.823418855;3.526629939
23/04/2009;27.2;14;75.5;7.3;1.2716;29.0293235;3.051268121;3.805181309
24/04/2009;27.6;14.1;68.25;10.1;1.246666916;28.85210528;3.578493962;3.849581227
25/04/2009;27.6;13.5;65.5;8.2;1.0472;28.67624016;3.227266478;3.879857686
26/04/2009;27.8;13.4;71.75;7.2;0.9724;28.50181006;2.967920541;3.902135562
27/04/2009;28.6;12.2;70.25;8.3;1.471066916;28.32889623;3.31089244;4.11747403
28/04/2009;26.9;14.3;66;10.6;2.5432;28.15757921;3.994668759;3.606001734
29/04/2009;27.6;14;68.25;10.5;1.5708;27.98793875;3.630788182;3.743171154
30/04/2009;28.2;13;68.25;6.6;2.044533084;27.82005379;3.280776505;3.91309673
01/05/2009;25.9;14.2;64.75;5.3;2.0196;27.58811251;3.091645573;3.363749848
02/05/2009;25;14.1;73;6.4;2.069466916;27.42475737;2.908910756;3.184786028
03/05/2009;23.8;14.6;73.25;5.7;1.969733084;27.26341917;2.730650008;2.8813721
04/05/2009;27.4;13.7;73;9.6;1.595733084;27.10417255;3.288646513;3.623047425
05/05/2009;24.6;14.2;83.25;6.4;1.146933084;26.94709108;2.438193664;3.044188763
06/05/2009;26.6;12.5;72.25;9.4;1.3464;26.79224715;3.082532511;3.538313259
07/05/2009;27.6;12.4;65;9.2;0.922533084;26.63971199;3.035031485;3.696715431
08/05/2009;27.4;13.5;71.25;8.2;1.296533084;26.4895556;2.978471426;3.556897579
09/05/2009;26.8;15.3;78.75;6.8;1.2716;26.3418467;2.662049756;3.267593124
10/05/2009;28.7;15;78.75;7.7;0.797866916;26.19665271;2.75724501;3.619712433
11/05/2009;27.8;13.3;76;9.8;0.9724;26.05403973;2.992519051;3.582046542
12/05/2009;27.1;14.6;75.75;5.6;0.9724;25.91407248;2.429382732;3.33371111
13/05/2009;27.3;12.5;69.75;9.1;1.221733084;25.77681426;2.968455433;3.519405077
